Sexo;País;Nivel de formación;Grado de urbanización;periodo;Total
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas densamente pobladas;2005;70,90
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas densamente pobladas;2004;70,20
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2024;65,60
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2023;65,10
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2022;67,10
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2021;67,10
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2020;68,40
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2019;68,60
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2018;69,00
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2017;69,40
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2016;69,30
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2015;68,80
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2014;70,30
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2013;70,60
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2012;71,90
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2011;72,50
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2010;74,80
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2009;74,80
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2008;75,00
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2007;75,80
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2006;75,90
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2005;75,40
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas intermedias;2004;74,90
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2024;71,10
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2023;70,80
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2022;71,40
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2021;71,50
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2020;72,50
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2019;72,90
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2018;72,90
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2017;72,50
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2016;73,20
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2015;73,80
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2014;73,60
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2013;74,70
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2012;75,20
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2011;75,70
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2010;76,30
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2009;76,80
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2008;77,10
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2007;76,50
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2006;76,20
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2005;76,30
Mujeres;R. Checa;2ª etapa E. Secundaria;Áreas escasamente pobladas;2004;76,00
Mujeres;R. Checa;E. Superior;TOTAL;2024;31,10
Mujeres;R. Checa;E. Superior;TOTAL;2023;30,80
Mujeres;R. Checa;E. Superior;TOTAL;2022;29,80
Mujeres;R. Checa;E. Superior;TOTAL;2021;29,40
Mujeres;R. Checa;E. Superior;TOTAL;2020;27,30
Mujeres;R. Checa;E. Superior;TOTAL;2019;26,10
Mujeres;R. Checa;E. Superior;TOTAL;2018;26,10
Mujeres;R. Checa;E. Superior;TOTAL;2017;25,50
Mujeres;R. Checa;E. Superior;TOTAL;2016;24,10
Mujeres;R. Checa;E. Superior;TOTAL;2015;23,40
Mujeres;R. Checa;E. Superior;TOTAL;2014;22,40
Mujeres;R. Checa;E. Superior;TOTAL;2013;21,00
Mujeres;R. Checa;E. Superior;TOTAL;2012;19,50
Mujeres;R. Checa;E. Superior;TOTAL;2011;18,00
Mujeres;R. Checa;E. Superior;TOTAL;2010;16,30
Mujeres;R. Checa;E. Superior;TOTAL;2009;14,90
Mujeres;R. Checa;E. Superior;TOTAL;2008;13,70
Mujeres;R. Checa;E. Superior;TOTAL;2007;12,60
Mujeres;R. Checa;E. Superior;TOTAL;2006;12,30
Mujeres;R. Checa;E. Superior;TOTAL;2005;11,60
Mujeres;R. Checa;E. Superior;TOTAL;2004;10,70
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2024;45,10
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2023;44,20
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2022;43,40
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2021;42,20
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2020;38,80
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2019;37,20
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2018;37,90
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2017;36,90
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2016;34,30
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2015;34,00
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2014;32,50
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2013;30,40
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2012;29,00
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2011;25,70
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2010;23,80
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2009;22,00
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2008;20,50
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2007;18,80
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2006;18,30
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2005;19,70
Mujeres;R. Checa;E. Superior;Áreas densamente pobladas;2004;20,10
Mujeres;R. Checa;E. Superior;Áreas intermedias;2024;27,70
Mujeres;R. Checa;E. Superior;Áreas intermedias;2023;27,10
Mujeres;R. Checa;E. Superior;Áreas intermedias;2022;25,40
Mujeres;R. Checa;E. Superior;Áreas intermedias;2021;25,80
Mujeres;R. Checa;E. Superior;Áreas intermedias;2020;24,40
Mujeres;R. Checa;E. Superior;Áreas intermedias;2019;23,90
Mujeres;R. Checa;E. Superior;Áreas intermedias;2018;23,50
Mujeres;R. Checa;E. Superior;Áreas intermedias;2017;22,70
Mujeres;R. Checa;E. Superior;Áreas intermedias;2016;21,50
Mujeres;R. Checa;E. Superior;Áreas intermedias;2015;21,50
Mujeres;R. Checa;E. Superior;Áreas intermedias;2014;20,20
Mujeres;R. Checa;E. Superior;Áreas intermedias;2013;19,60
Mujeres;R. Checa;E. Superior;Áreas intermedias;2012;17,60
Mujeres;R. Checa;E. Superior;Áreas intermedias;2011;16,10
Mujeres;R. Checa;E. Superior;Áreas intermedias;2010;14,00
Mujeres;R. Checa;E. Superior;Áreas intermedias;2009;13,20
Mujeres;R. Checa;E. Superior;Áreas intermedias;2008;11,60
Mujeres;R. Checa;E. Superior;Áreas intermedias;2007;9,90
Mujeres;R. Checa;E. Superior;Áreas intermedias;2006;10,00
Mujeres;R. Checa;E. Superior;Áreas intermedias;2005;9,40
Mujeres;R. Checa;E. Superior;Áreas intermedias;2004;8,30
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2024;22,30
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2023;22,70
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2022;21,90
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2021;21,30
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2020;19,90
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2019;18,40
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2018;18,50
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2017;18,10
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2016;17,50
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2015;16,20
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2014;15,90
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2013;14,20
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2012;13,20
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2011;12,50
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2010;11,00
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2009;9,60
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2008;9,00
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2007;8,80
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2006;8,30
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2005;8,80
Mujeres;R. Checa;E. Superior;Áreas escasamente pobladas;2004;6,90
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2024;6,50
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2023;6,70
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2022;6,90
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2021;7,50
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2020;8,00
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2019;9,40
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2018;9,30
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2017;9,80
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2016;9,40
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2015;10,00
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2014;10,40
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2013;9,90
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2012;10,00
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2011;10,70
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2010;10,90
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2009;11,30
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2008;12,80
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2007;13,50
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2006;14,30
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2005;15,30
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;TOTAL;2004;16,90
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2024;..
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2023;2,50
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2022;2,50
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2021;3,00
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2020;2,40
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2019;2,70
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2018;3,80
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2017;3,70
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2016;4,00
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2015;4,80
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2014;4,70
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2013;4,00
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2012;4,20
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2011;4,60
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2010;5,10
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2009;5,70
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2008;6,20
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2007;6,30
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2006;..
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2005;..
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas densamente pobladas;2004;..
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2024;5,70
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2023;5,30
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2022;6,30
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2021;7,50
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2020;7,90
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2019;9,10
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2018;7,10
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2017;8,20
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2016;8,20
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2015;8,70
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2014;8,60
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2013;7,40
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2012;7,50
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2011;10,20
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2010;10,60
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2009;10,10
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2008;10,30
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2007;12,00
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2006;..
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2005;..
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas intermedias;2004;..
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2024;9,30
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2023;9,60
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2022;10,10
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2021;10,00
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2020;10,90
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2019;13,10
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2018;14,20
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2017;14,40
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2016;13,10
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2015;13,40
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2014;14,60
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2013;14,80
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2012;15,10
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2011;14,10
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2010;13,90
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2009;14,70
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2008;17,10
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2007;17,60
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2006;..
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2005;..
Mujeres;R. Eslovaca;1ª etapa E. Secundaria o inferior;Áreas escasamente pobladas;2004;..
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2024;59,40
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2023;60,10
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2022;58,50
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2021;59,10
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2020;60,40
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2019;60,70
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2018;62,50
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2017;63,70
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2016;65,50
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2015;66,10
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2014;67,10
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2013;68,20
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2012;68,70
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2011;68,90
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2010;70,20
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2009;72,10
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2008;72,20
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2007;71,80
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2006;71,80
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2005;71,30
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;TOTAL;2004;70,20
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2024;43,00
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2023;43,50
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2022;44,40
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2021;44,70
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2020;46,00
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2019;48,10
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2018;51,40
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2017;52,50
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2016;56,50
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2015;56,30
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2014;56,20
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2013;60,40
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2012;61,50
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2011;61,00
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2010;63,70
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2009;67,10
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2008;68,40
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2007;66,70
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2006;..
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2005;..
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas densamente pobladas;2004;..
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2024;61,80
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2023;61,50
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2022;58,80
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2021;60,30
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2020;62,50
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2019;62,70
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2018;65,30
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2017;65,90
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2016;66,70
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2015;67,90
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2014;70,20
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2013;71,20
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2012;70,60
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2011;71,80
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2010;72,00
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2009;73,20
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2008;74,10
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2007;74,30
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2006;..
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2005;..
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas intermedias;2004;..
Mujeres;R. Eslovaca;2ª etapa E. Secundaria;Áreas escasamente pobladas;2024;65,50
